
1000	0.00327762
2000	0.0129341
3000	0.0256251
4000	0.0370924
5000	0.0496301
6000	0.0624953
7000	0.0645663
8000	0.0842045
9000	0.103661
10000	0.12841
11000	0.153687
12000	0.182591
13000	0.216426
14000	0.250043
15000	0.289456
16000	0.394881
17000	0.441129
18000	0.477459
19000	0.468502
20000	0.564497
21000	0.600525
22000	0.63054
23000	0.670697
24000	0.777559
25000	0.791415
26000	0.92785
27000	0.958423
28000	1.05925
29000	1.09308
30000	1.16664
31000	1.23573
32000	1.37608
33000	1.45571
34000	1.47575
35000	1.56931
36000	1.66709
37000	1.74544
38000	1.85475
39000	1.94461
40000	2.03017
41000	2.13358
42000	2.23814
43000	2.35466
44000	2.45921
45000	2.59771
46000	2.74821
47000	2.89111
48000	2.92947
49000	3.0931
50000	3.18183
