
50	0.000162635
100	0.000491143
150	0.00141265
200	0.000794631
250	0.000816004
300	0.00282285
350	0.00299134
400	0.00297607
450	0.00297219
500	0.00301507
550	0.0126298
600	0.010403
650	0.0115465
700	0.0118199
750	0.0112546
800	0.0140687
850	0.0147116
900	0.0146288
950	0.0226266
1000	0.0190056
1050	0.0505019
1100	0.0707308
1150	0.0719946
1200	0.045916
1250	0.0623451
1300	0.0499886
1350	0.0471692
1400	0.0473232
1450	0.0482342
1500	0.046253
1550	0.0545214
1600	0.0588429
1650	0.0752966
1700	0.0760025
1750	0.0763728
1800	0.0703915
1850	0.0595315
1900	0.0647701
1950	0.0532205
2000	0.0731399
2050	0.188171
2100	0.177915
2150	0.177721
2200	0.188926
2250	0.194321
2300	0.189252
2350	0.181743
2400	0.179596
2450	0.192678
2500	0.18045
2550	0.182038
2600	0.183821
2650	0.192423
2700	0.181554
2750	0.188841
2800	0.188907
2850	0.193549
2900	0.190753
2950	0.203874
3000	0.191631
3050	0.195252
3100	0.209937
3150	0.208471
3200	0.216574
3250	0.219903
3300	0.226098
3350	0.222766
3400	0.221891
3450	0.219471
3500	0.210349
3550	0.216927
3600	0.218397
3650	0.215952
3700	0.219104
3750	0.217281
3800	0.218903
3850	0.22447
3900	0.21564
3950	0.215815
4000	0.223817
4050	0.221163
4100	0.687585
4150	0.713591
4200	0.704511
4250	0.705805
4300	0.721143
4350	0.699259
4400	0.709394
4450	0.709459
4500	0.708191
4550	0.711004
4600	0.717217
4650	0.719796
4700	0.712228
4750	0.712405
4800	0.721822
4850	0.721827
4900	0.725562
4950	0.728738
5000	0.725243
