
1000	0.00380739
2000	0.00889265
3000	0.0201014
4000	0.0265298
5000	0.0377643
6000	0.0516751
7000	0.0702481
8000	0.0909057
9000	0.114736
10000	0.1415
11000	0.175908
12000	0.204165
13000	0.241342
14000	0.296436
15000	0.328074
16000	0.429205
17000	0.442072
18000	0.516702
19000	0.565031
20000	0.56129
21000	0.699437
22000	0.718334
23000	0.76418
24000	0.835909
25000	0.891516
26000	0.954344
27000	1.03105
28000	1.1118
29000	1.20343
30000	1.28566
31000	1.43417
32000	1.44172
33000	1.55332
34000	1.77897
35000	1.7839
36000	1.89233
37000	1.94043
38000	2.11013
39000	2.15769
40000	2.30163
41000	2.39318
42000	2.48009
43000	2.60763
44000	2.83199
45000	2.85988
46000	3.06483
47000	3.12979
48000	3.34156
49000	3.43517
50000	3.56671
