
1000	0.00579978
2000	0.0182219
3000	0.0252696
4000	0.0407091
5000	0.0649964
6000	0.128
7000	0.214092
8000	0.229268
9000	0.292154
10000	0.287951
11000	0.345473
12000	0.47894
13000	0.513437
14000	0.574831
15000	0.671914
16000	0.825879
17000	0.855265
18000	1.03315
19000	1.14017
20000	1.20523
21000	1.34218
22000	1.5254
23000	1.61261
24000	1.7623
25000	1.93462
26000	2.11975
27000	2.23686
28000	2.42685
29000	2.59072
30000	2.86538
31000	2.95479
32000	3.18167
33000	3.37374
34000	3.65251
35000	3.84771
36000	4.14606
37000	4.32758
38000	4.50899
39000	4.79699
40000	5.11858
41000	5.31435
42000	5.5572
43000	5.86931
44000	6.13152
45000	6.46931
46000	6.68698
47000	7.01596
48000	7.2802
49000	7.56068
50000	7.85199
