
500	0.00275838
1000	0.0118897
1500	0.0154619
2000	0.0293381
2500	0.0324175
3000	0.0464104
3500	0.0647356
4000	0.0855812
4500	0.110316
5000	0.138086
5500	0.223269
6000	0.261917
6500	0.295077
7000	0.337214
7500	0.32824
8000	0.433531
8500	0.431864
9000	0.480931
9500	0.605493
10000	0.645522
10500	0.717541
11000	0.8034
11500	0.87706
12000	0.9374
12500	0.994935
13000	1.10689
13500	1.17324
14000	1.25197
14500	1.30968
15000	1.40659
15500	1.57825
16000	1.69339
16500	1.72543
17000	1.89129
17500	1.94804
18000	2.0899
18500	2.19219
19000	2.41337
19500	2.46051
20000	2.63434
20500	2.83517
21000	2.93006
21500	3.06309
22000	3.21023
22500	3.41595
23000	3.5853
23500	3.66609
24000	3.89111
24500	4.11122
25000	4.20493
25500	4.62534
26000	4.73569
26500	4.765
27000	5.21692
27500	5.37271
28000	5.59816
28500	5.81271
29000	5.96687
29500	6.42547
30000	6.56128
