
100	0.000812218
200	0.00179119
300	0.00299567
400	0.0037124
500	0.00486203
600	0.00529876
700	0.00561894
800	0.00627078
900	0.00707345
1000	0.0075813
1100	0.00751708
1200	0.00915467
1300	0.00861857
1400	0.00912465
1500	0.00967725
1600	0.0098028
1700	0.00945775
1800	0.0105125
1900	0.0104244
2000	0.0111556
2100	0.0105124
2200	0.0123102
2300	0.0108521
2400	0.0110514
2500	0.011355
2600	0.0114224
2700	0.0126636
2800	0.0127926
2900	0.0135643
3000	0.0132788
3100	0.0143721
3200	0.015119
3300	0.0155203
3400	0.0156498
3500	0.0166347
3600	0.0173421
3700	0.016171
3800	0.0168745
3900	0.0180121
4000	0.0179741
4100	0.0188461
4200	0.0195528
4300	0.0191188
4400	0.0202585
4500	0.0216953
4600	0.0212635
4700	0.0212101
4800	0.034575
4900	0.0293986
5000	0.0270261
5100	0.0259681
5200	0.0234635
5300	0.0240351
5400	0.0253742
5500	0.0250531
5600	0.0261067
5700	0.0268118
5800	0.0472394
5900	0.0390211
6000	0.0362289
6100	0.0314535
6200	0.0292038
6300	0.0289812
6400	0.0291957
6500	0.0293334
6600	0.029997
6700	0.0312319
6800	0.0522521
6900	0.0584836
7000	0.0644234
7100	0.0508062
7200	0.041408
7300	0.0374791
7400	0.0345638
7500	0.0361493
7600	0.0590071
7700	0.0674673
7800	0.0705468
7900	0.0725871
8000	0.0543273
8100	0.0417783
8200	0.0383095
8300	0.0385147
8400	0.0393959
8500	0.040538
8600	0.0400986
8700	0.0411463
8800	0.0413119
8900	0.0709201
9000	0.0712765
9100	0.0817326
9200	0.0700647
9300	0.0526055
9400	0.0491261
9500	0.0613856
9600	0.0498932
9700	0.0456262
9800	0.0467234
9900	0.0457972
10000	0.0483057
10100	0.0467622
10200	0.0492624
10300	0.0486976
10400	0.0492145
10500	0.0707106
10600	0.0575829
10700	0.0519467
10800	0.0497834
10900	0.0523942
11000	0.0773004
11100	0.101725
11200	0.0908867
11300	0.0923931
11400	0.0998116
11500	0.103174
11600	0.106989
11700	0.0709147
11800	0.0921856
11900	0.0789254
12000	0.0628223
12100	0.0607253
12200	0.0611076
12300	0.0667897
12400	0.0660148
12500	0.0625981
12600	0.0599069
12700	0.0912859
12800	0.09205
12900	0.0683612
13000	0.0616765
13100	0.063815
13200	0.0633722
13300	0.0649808
13400	0.0637582
13500	0.0648181
13600	0.0632698
13700	0.0648118
13800	0.0969427
13900	0.115657
14000	0.113255
14100	0.113455
14200	0.0768329
14300	0.0688163
14400	0.0719529
14500	0.0714793
14600	0.0688872
14700	0.070234
14800	0.070946
14900	0.096356
15000	0.074136
15100	0.11297
15200	0.120888
15300	0.0833176
15400	0.133358
15500	0.111657
15600	0.127052
15700	0.0871797
15800	0.0769252
15900	0.126133
16000	0.139302
16100	0.132143
16200	0.101391
16300	0.131512
16400	0.131361
16500	0.103765
16600	0.137774
16700	0.12892
16800	0.13893
16900	0.0921001
17000	0.0834915
17100	0.0819842
17200	0.122306
17300	0.134013
17400	0.133746
17500	0.141709
17600	0.0923597
17700	0.088544
17800	0.0874243
17900	0.0838581
18000	0.091774
18100	0.0853521
18200	0.0900366
18300	0.0913031
18400	0.0885754
18500	0.0895004
18600	0.126629
18700	0.13993
18800	0.111026
18900	0.132132
19000	0.146472
19100	0.0943026
19200	0.136678
19300	0.095827
19400	0.0934954
19500	0.14604
19600	0.145029
19700	0.150567
19800	0.0996858
19900	0.0950745
20000	0.135074
20100	0.152186
20200	0.149722
20300	0.100883
20400	0.0988053
20500	0.0994539
20600	0.103298
20700	0.10356
20800	0.102156
20900	0.160407
21000	0.151966
21100	0.141318
21200	0.105804
21300	0.103219
21400	0.156918
21500	0.115644
21600	0.164619
21700	0.110602
21800	0.113781
21900	0.108033
22000	0.165
22100	0.123846
22200	0.118917
22300	0.160251
22400	0.163043
22500	0.1708
22600	0.159151
22700	0.112386
22800	0.151109
22900	0.17278
23000	0.159314
23100	0.172569
23200	0.116068
23300	0.122821
23400	0.117274
23500	0.148162
23600	0.120814
23700	0.114349
23800	0.179752
23900	0.185424
24000	0.177256
24100	0.174892
24200	0.174655
24300	0.121403
24400	0.120183
24500	0.119514
24600	0.120551
24700	0.119229
24800	0.128349
24900	0.17543
25000	0.124751
25100	0.122911
25200	0.122307
25300	0.183435
25400	0.127999
25500	0.123685
25600	0.125233
25700	0.193947
25800	0.186423
25900	0.187062
26000	0.175978
26100	0.126522
26200	0.179364
26300	0.158503
26400	0.143529
26500	0.132988
26600	0.132255
26700	0.135062
26800	0.134766
26900	0.132276
27000	0.135083
27100	0.170042
27200	0.17528
27300	0.176001
27400	0.161445
27500	0.134754
27600	0.141167
27700	0.175139
27800	0.197236
27900	0.200062
28000	0.188762
28100	0.145063
28200	0.143748
28300	0.145048
28400	0.137981
28500	0.14088
28600	0.148579
28700	0.202853
28800	0.204605
28900	0.21196
29000	0.20586
29100	0.187158
29200	0.18147
29300	0.174675
29400	0.144524
29500	0.151528
29600	0.150844
29700	0.154587
29800	0.146978
29900	0.149008
30000	0.149198
30100	0.148201
30200	0.211007
30300	0.192126
30400	0.149715
30500	0.158239
30600	0.216298
30700	0.204993
30800	0.183637
30900	0.153493
31000	0.156811
31100	0.226235
31200	0.211297
31300	0.159012
31400	0.157052
31500	0.227834
31600	0.204224
31700	0.156793
31800	0.16295
31900	0.219223
32000	0.221554
32100	0.213083
32200	0.219156
32300	0.221955
32400	0.22166
32500	0.227701
32600	0.217404
32700	0.199858
32800	0.213469
32900	0.236606
33000	0.220837
33100	0.225024
33200	0.223248
33300	0.224279
33400	0.211049
33500	0.203426
33600	0.217877
33700	0.211676
33800	0.184757
33900	0.238536
34000	0.167395
34100	0.224387
34200	0.21649
34300	0.224912
34400	0.24018
34500	0.225299
34600	0.238415
34700	0.229642
34800	0.226669
34900	0.190661
35000	0.216506
35100	0.238803
35200	0.222835
35300	0.172766
35400	0.184153
35500	0.241501
35600	0.232059
35700	0.182751
35800	0.181732
35900	0.229912
36000	0.224331
36100	0.254781
36200	0.189429
36300	0.225395
36400	0.227341
36500	0.225073
36600	0.185895
36700	0.20564
36800	0.240685
36900	0.240377
37000	0.238469
37100	0.221625
37200	0.191368
37300	0.245139
37400	0.247019
37500	0.190875
37600	0.232938
37700	0.243566
37800	0.24462
37900	0.243875
38000	0.252678
38100	0.235391
38200	0.186784
38300	0.193426
38400	0.230439
38500	0.247898
38600	0.241531
38700	0.259176
38800	0.248345
38900	0.262941
39000	0.243855
39100	0.266813
39200	0.257203
39300	0.263249
39400	0.254124
39500	0.208909
39600	0.195478
39700	0.205226
39800	0.199962
39900	0.199437
40000	0.203095
40100	0.203116
40200	0.2685
40300	0.234675
40400	0.209466
40500	0.242353
40600	0.207056
40700	0.247584
40800	0.211307
40900	0.25672
41000	0.209844
41100	0.206034
41200	0.275562
41300	0.278068
41400	0.275857
41500	0.211009
41600	0.264158
41700	0.268423
41800	0.264369
41900	0.22034
42000	0.209999
42100	0.266145
42200	0.281737
42300	0.271645
42400	0.283734
42500	0.218925
42600	0.267052
42700	0.279027
42800	0.217394
42900	0.216346
43000	0.279499
43100	0.236816
43200	0.214961
43300	0.284281
43400	0.286659
43500	0.280064
43600	0.22051
43700	0.258042
43800	0.278198
43900	0.265434
44000	0.224054
44100	0.220922
44200	0.228022
44300	0.218921
44400	0.219517
44500	0.224833
44600	0.229633
44700	0.223853
44800	0.227446
44900	0.232242
45000	0.228531
45100	0.231114
45200	0.228257
45300	0.232077
45400	0.227013
45500	0.241527
45600	0.232002
45700	0.231317
45800	0.233749
45900	0.232786
46000	0.232105
46100	0.234069
46200	0.237148
46300	0.253608
46400	0.234448
46500	0.294087
46600	0.240446
46700	0.245758
46800	0.237384
46900	0.313711
47000	0.288979
47100	0.263925
47200	0.245149
47300	0.257754
47400	0.249045
47500	0.284504
47600	0.298433
47700	0.241879
47800	0.281361
47900	0.242459
48000	0.294323
48100	0.253262
48200	0.257053
48300	0.288071
48400	0.307449
48500	0.298874
48600	0.299381
48700	0.3007
48800	0.247489
48900	0.300376
49000	0.294202
49100	0.30111
49200	0.306303
49300	0.305065
49400	0.287599
49500	0.277906
49600	0.27842
49700	0.257564
49800	0.305774
49900	0.256839
50000	0.307444
