
1000	3.802e-06
2000	7.343e-06
3000	2.3677e-05
4000	3.1458e-05
5000	3.9252e-05
6000	3.7506e-05
7000	2.6272e-05
8000	2.6754e-05
9000	3.0049e-05
10000	3.9037e-05
11000	4.2754e-05
12000	4.6783e-05
13000	4.6626e-05
14000	5.446e-05
15000	5.8286e-05
16000	9.5727e-05
17000	7.007e-05
18000	6.7115e-05
19000	9.3508e-05
20000	8.0394e-05
21000	7.84e-05
22000	8.217e-05
23000	8.5894e-05
24000	8.9499e-05
25000	9.3445e-05
26000	9.3251e-05
27000	9.6513e-05
28000	0.000100454
29000	0.000103972
30000	0.000107517
31000	0.000111116
32000	0.000114771
33000	0.000118481
34000	0.000117338
35000	0.000149947
36000	0.000119592
37000	0.000127383
38000	0.000142768
39000	0.000160633
40000	0.000143694
41000	0.000149754
42000	0.000134933
43000	0.000138129
44000	0.000147488
45000	0.000139845
46000	0.000147957
47000	0.000156343
48000	0.000153695
49000	0.000163182
50000	0.000219476
