
100	0.00102493
200	0.00214876
300	0.00314948
400	0.00436875
500	0.00563
600	0.00607311
700	0.00670389
800	0.0071868
900	0.00881039
1000	0.00827434
1100	0.00833347
1200	0.00925207
1300	0.00926316
1400	0.00958203
1500	0.0106632
1600	0.0079208
1700	0.00913694
1800	0.00926085
1900	0.00982325
2000	0.0108138
2100	0.0108669
2200	0.011381
2300	0.0113546
2400	0.0122005
2500	0.0129545
2600	0.0137576
2700	0.0142405
2800	0.014381
2900	0.0147831
3000	0.0160045
3100	0.0163899
3200	0.017167
3300	0.0179112
3400	0.0180726
3500	0.0192623
3600	0.0201174
3700	0.0192683
3800	0.0198502
3900	0.0208352
4000	0.0199139
4100	0.0212709
4200	0.0327361
4300	0.0254135
4400	0.0237359
4500	0.0254642
4600	0.0251933
4700	0.0260686
4800	0.0261535
4900	0.0269687
5000	0.0269309
5100	0.0428814
5200	0.0355239
5300	0.0333403
5400	0.0293631
5500	0.029614
5600	0.0302691
5700	0.0304247
5800	0.0312399
5900	0.0350029
6000	0.0326261
6100	0.0329002
6200	0.0448896
6300	0.0352564
6400	0.0347669
6500	0.0348189
6600	0.0352295
6700	0.0351191
6800	0.0360177
6900	0.0375752
7000	0.0382406
7100	0.0393003
7200	0.039382
7300	0.0383013
7400	0.0383756
7500	0.0402785
7600	0.0407352
7700	0.0424281
7800	0.0423339
7900	0.0439509
8000	0.0701394
8100	0.0763003
8200	0.0692099
8300	0.0500785
8400	0.0463057
8500	0.0460506
8600	0.0469358
8700	0.075491
8800	0.0889235
8900	0.0853011
9000	0.0624188
9100	0.0509104
9200	0.0755446
9300	0.0901632
9400	0.0943368
9500	0.0871066
9600	0.0712897
9700	0.0581761
9800	0.053346
9900	0.0540755
10000	0.0818866
10100	0.0646585
10200	0.103382
10300	0.0932476
10400	0.109433
10500	0.101978
10600	0.0711379
10700	0.0905903
10800	0.0945981
10900	0.0824232
11000	0.108103
11100	0.108351
11200	0.11567
11300	0.104416
11400	0.105926
11500	0.1126
11600	0.0755186
11700	0.0665932
11800	0.065492
11900	0.070528
12000	0.0669595
12100	0.0934547
12200	0.0717368
12300	0.0691385
12400	0.068261
12500	0.071218
12600	0.0702087
12700	0.104265
12800	0.0757695
12900	0.06991
13000	0.0706954
13100	0.103375
13200	0.0809397
13300	0.0751061
13400	0.110413
13500	0.116276
13600	0.0818878
13700	0.129907
13800	0.129887
13900	0.0880973
14000	0.135514
14100	0.0848189
14200	0.11553
14300	0.115983
14400	0.124662
14500	0.12191
14600	0.122512
14700	0.0805878
14800	0.0828793
14900	0.0826191
15000	0.0837529
15100	0.117462
15200	0.128704
15300	0.0886011
15400	0.087143
15500	0.119266
15600	0.0888983
15700	0.111403
15800	0.0868994
15900	0.0899926
16000	0.0922511
16100	0.0912686
16200	0.0888918
16300	0.0900213
16400	0.12785
16500	0.0962927
16600	0.0918425
16700	0.0922417
16800	0.090893
16900	0.0962296
17000	0.149878
17100	0.102719
17200	0.0951942
17300	0.0985585
17400	0.0971575
17500	0.0986345
17600	0.102583
17700	0.157627
17800	0.159367
17900	0.145648
18000	0.12691
18100	0.122386
18200	0.165868
18300	0.15099
18400	0.145297
18500	0.146152
18600	0.154871
18700	0.110207
18800	0.133154
18900	0.164558
19000	0.161504
19100	0.155277
19200	0.10844
19300	0.160297
19400	0.169213
19500	0.164479
19600	0.160708
19700	0.112857
19800	0.109512
19900	0.113551
20000	0.110913
20100	0.111562
20200	0.12116
20300	0.167008
20400	0.175693
20500	0.146929
20600	0.116528
20700	0.112666
20800	0.115727
20900	0.115512
21000	0.124975
21100	0.172372
21200	0.160869
21300	0.11915
21400	0.17779
21500	0.175338
21600	0.182281
21700	0.121056
21800	0.177226
21900	0.175604
22000	0.120688
22100	0.162397
22200	0.143485
